timestamp,serverPort,relayDelay
2025-02-14T00:35:59.813Z,3004,3
2025-02-14T00:35:59.816Z,3004,4
2025-02-14T00:35:59.819Z,3004,4
2025-02-14T00:35:59.822Z,3004,7
2025-02-14T00:35:59.826Z,3004,4
2025-02-14T00:35:59.833Z,3004,4
2025-02-14T00:35:59.845Z,3004,4
2025-02-14T00:36:01.467Z,3008,1
2025-02-14T00:36:01.472Z,3008,2
2025-02-14T00:36:01.475Z,3008,2
2025-02-14T00:36:01.481Z,3008,2
2025-02-14T00:36:01.484Z,3008,2
2025-02-14T00:36:01.488Z,3008,2
2025-02-14T00:36:01.493Z,3008,4
2025-02-14T00:36:01.496Z,3008,2
2025-02-14T00:36:01.499Z,3008,5
2025-02-14T00:36:01.505Z,3008,2
2025-02-14T00:36:01.509Z,3008,2
2025-02-14T00:36:01.511Z,3008,4
2025-02-14T00:36:01.514Z,3008,4
2025-02-14T00:36:01.519Z,3008,4
2025-02-14T00:36:01.522Z,3008,4
2025-02-14T00:36:01.526Z,3008,7
2025-02-14T00:36:01.534Z,3008,4
2025-02-14T00:36:01.541Z,3008,4
2025-02-14T00:36:01.552Z,3008,3
2025-02-14T00:36:01.561Z,3008,4
2025-02-14T00:36:01.566Z,3008,4
2025-02-14T00:36:01.576Z,3008,4
2025-02-14T00:36:01.579Z,3008,4
2025-02-14T00:36:01.582Z,3008,5
2025-02-14T00:36:01.655Z,3008,2
2025-02-14T00:36:01.667Z,3008,4
2025-02-14T00:36:01.674Z,3008,4
2025-02-14T00:36:01.680Z,3008,4
2025-02-14T00:36:01.690Z,3008,4
2025-02-14T00:36:01.695Z,3008,4
2025-02-14T00:36:01.701Z,3008,4
2025-02-14T00:36:01.709Z,3008,4
2025-02-14T00:36:01.718Z,3008,2
2025-02-14T00:36:01.727Z,3008,1
2025-02-14T00:36:01.855Z,3008,4
2025-02-14T00:36:01.863Z,3008,4
2025-02-14T00:36:01.875Z,3008,4
2025-02-14T00:36:01.881Z,3008,4
2025-02-14T00:36:01.891Z,3008,1
2025-02-14T00:36:01.902Z,3008,3
2025-02-14T00:36:01.908Z,3008,4
2025-02-14T00:36:01.914Z,3008,4
2025-02-14T00:36:01.922Z,3008,3
2025-02-14T00:36:01.927Z,3008,4
2025-02-14T00:36:01.931Z,3008,4
2025-02-14T00:36:01.933Z,3008,2
2025-02-14T00:36:01.940Z,3008,4
2025-02-14T00:36:01.945Z,3008,4
2025-02-14T00:36:01.951Z,3008,4
2025-02-14T00:36:01.956Z,3008,1
2025-02-14T00:36:01.962Z,3008,4
2025-02-14T00:36:01.967Z,3008,5
2025-02-14T00:36:01.973Z,3008,4
2025-02-14T00:36:01.978Z,3008,3
2025-02-14T00:36:01.983Z,3008,4
2025-02-14T00:36:01.989Z,3008,4
2025-02-14T00:36:01.994Z,3008,4
2025-02-14T00:36:01.998Z,3008,3
2025-02-14T00:36:02.001Z,3008,4
2025-02-14T00:36:02.004Z,3008,2
2025-02-14T00:36:02.007Z,3008,4
2025-02-14T00:36:02.009Z,3008,4
2025-02-14T00:36:02.012Z,3008,4
2025-02-14T00:36:02.017Z,3008,4
2025-02-14T00:36:02.021Z,3008,4
2025-02-14T00:36:02.023Z,3008,4
2025-02-14T00:36:02.025Z,3008,4
2025-02-14T00:36:02.028Z,3008,3
2025-02-14T00:36:02.030Z,3008,3
2025-02-14T00:36:02.033Z,3008,5
2025-02-14T00:36:02.045Z,3008,4
2025-02-14T00:36:02.056Z,3008,1
2025-02-14T00:36:02.064Z,3008,4
2025-02-14T00:36:02.066Z,3008,3
2025-02-14T00:36:02.069Z,3008,4
2025-02-14T00:36:02.073Z,3008,5
2025-02-14T00:36:02.075Z,3008,4
2025-02-14T00:36:02.077Z,3008,5
2025-02-14T00:36:02.079Z,3008,4
2025-02-14T00:36:02.082Z,3008,4
2025-02-14T00:36:02.085Z,3008,3
2025-02-14T00:36:02.088Z,3008,4
2025-02-14T00:36:02.090Z,3008,3
2025-02-14T00:36:02.093Z,3008,4
2025-02-14T00:36:02.095Z,3008,5
2025-02-14T00:36:02.097Z,3008,5
2025-02-14T00:36:02.101Z,3008,4
2025-02-14T00:36:02.104Z,3008,4
2025-02-14T00:36:02.106Z,3008,4
2025-02-14T00:36:02.109Z,3008,4
2025-02-14T00:36:02.111Z,3008,2
2025-02-14T00:36:02.113Z,3008,4
2025-02-14T00:36:02.116Z,3008,4
2025-02-14T00:36:02.119Z,3008,2
2025-02-14T00:36:02.121Z,3008,5
2025-02-14T00:36:02.123Z,3008,4
2025-02-14T00:36:02.126Z,3008,4
2025-02-14T00:36:02.128Z,3008,1
2025-02-14T00:36:02.130Z,3008,4
2025-02-14T00:36:02.132Z,3008,4
2025-02-14T00:36:02.135Z,3008,1
2025-02-14T00:36:02.138Z,3008,4
2025-02-14T00:36:02.140Z,3008,3
2025-02-14T00:36:02.142Z,3008,4
2025-02-14T00:36:02.145Z,3008,5
2025-02-14T00:36:02.147Z,3008,4
2025-02-14T00:36:02.150Z,3008,2
2025-02-14T00:36:02.152Z,3008,2
2025-02-14T00:36:02.158Z,3008,4
2025-02-14T00:36:02.161Z,3008,4
2025-02-14T00:36:02.163Z,3008,1
2025-02-14T00:36:02.166Z,3008,3
2025-02-14T00:36:02.169Z,3008,4
2025-02-14T00:36:02.171Z,3008,4
2025-02-14T00:36:02.173Z,3008,3
2025-02-14T00:36:02.175Z,3008,4
2025-02-14T00:36:02.177Z,3008,2
2025-02-14T00:36:02.179Z,3008,4
2025-02-14T00:36:02.182Z,3008,2
2025-02-14T00:36:02.184Z,3008,3
2025-02-14T00:36:02.187Z,3008,1
2025-02-14T00:36:02.189Z,3008,4
2025-02-14T00:36:02.191Z,3008,4
2025-02-14T00:36:02.194Z,3008,4
2025-02-14T00:36:02.196Z,3008,4
2025-02-14T00:36:02.198Z,3008,6
2025-02-14T00:36:02.201Z,3008,4
2025-02-14T00:36:02.203Z,3008,4
2025-02-14T00:36:02.206Z,3008,5
2025-02-14T00:36:02.210Z,3008,5
2025-02-14T00:36:02.212Z,3008,4
2025-02-14T00:36:02.214Z,3008,4
2025-02-14T00:36:02.217Z,3008,4
2025-02-14T00:36:02.220Z,3008,4
2025-02-14T00:36:02.222Z,3008,3
2025-02-14T00:36:02.224Z,3008,4
2025-02-14T00:36:02.226Z,3008,2
2025-02-14T00:36:02.228Z,3008,2
2025-02-14T00:36:02.230Z,3008,4
2025-02-14T00:36:02.233Z,3008,2
2025-02-14T00:36:02.236Z,3008,2
2025-02-14T00:36:02.239Z,3008,4
2025-02-14T00:36:02.241Z,3008,2
2025-02-14T00:36:02.243Z,3008,4
2025-02-14T00:36:02.245Z,3008,4
2025-02-14T00:36:02.247Z,3008,5
2025-02-14T00:36:02.249Z,3008,4
2025-02-14T00:36:02.252Z,3008,3
2025-02-14T00:36:02.255Z,3008,6
2025-02-14T00:36:02.257Z,3008,3
2025-02-14T00:36:02.259Z,3008,3
2025-02-14T00:36:02.262Z,3008,4
2025-02-14T00:36:02.265Z,3008,4
2025-02-14T00:36:02.268Z,3008,2
2025-02-14T00:36:02.271Z,3008,3
2025-02-14T00:36:02.273Z,3008,4
2025-02-14T00:36:02.275Z,3008,3
2025-02-14T00:36:02.277Z,3008,5
2025-02-14T00:36:02.279Z,3008,6
2025-02-14T00:36:02.281Z,3008,4
2025-02-14T00:36:02.283Z,3008,4
2025-02-14T00:36:02.285Z,3008,4
2025-02-14T00:36:02.288Z,3008,4
2025-02-14T00:36:02.290Z,3008,3
2025-02-14T00:36:02.292Z,3008,4
2025-02-14T00:36:02.294Z,3008,4
2025-02-14T00:36:02.296Z,3008,3
2025-02-14T00:36:02.298Z,3008,4
2025-02-14T00:36:02.300Z,3008,3
2025-02-14T00:36:02.303Z,3008,2
2025-02-14T00:36:02.305Z,3008,3
2025-02-14T00:36:02.307Z,3008,5
2025-02-14T00:36:02.309Z,3008,4
2025-02-14T00:36:02.312Z,3008,4
2025-02-14T00:36:02.313Z,3008,4
2025-02-14T00:36:02.316Z,3008,4
2025-02-14T00:36:02.318Z,3008,4
2025-02-14T00:36:02.320Z,3008,4
2025-02-14T00:36:02.322Z,3008,3
2025-02-14T00:36:02.324Z,3008,4
2025-02-14T00:36:02.326Z,3008,4
2025-02-14T00:36:02.328Z,3008,4
2025-02-14T00:36:02.330Z,3008,4
2025-02-14T00:36:02.332Z,3008,3
2025-02-14T00:36:02.335Z,3008,3
2025-02-14T00:36:02.337Z,3008,4
2025-02-14T00:36:02.339Z,3008,4
2025-02-14T00:36:02.341Z,3008,4
2025-02-14T00:36:02.343Z,3008,4
2025-02-14T00:36:02.345Z,3008,5
2025-02-14T00:36:02.346Z,3008,4
2025-02-14T00:36:02.348Z,3008,4
2025-02-14T00:36:02.351Z,3008,4
2025-02-14T00:36:02.354Z,3008,4
2025-02-14T00:36:02.356Z,3008,3
2025-02-14T00:36:02.360Z,3008,4
2025-02-14T00:36:02.365Z,3008,2
2025-02-14T00:36:02.412Z,3008,11
2025-02-14T00:36:02.414Z,3008,4
2025-02-14T00:36:02.416Z,3008,4
2025-02-14T00:36:02.420Z,3008,4
2025-02-14T00:36:02.422Z,3008,2
2025-02-14T00:36:02.424Z,3008,4
2025-02-14T00:36:02.426Z,3008,4
2025-02-14T00:36:02.428Z,3008,2
2025-02-14T00:36:02.430Z,3008,5
2025-02-14T00:36:02.432Z,3008,4
2025-02-14T00:36:02.435Z,3008,3
2025-02-14T00:36:02.437Z,3008,4
2025-02-14T00:36:02.439Z,3008,3
2025-02-14T00:36:02.441Z,3008,4
2025-02-14T00:36:02.443Z,3008,4
2025-02-14T00:36:02.445Z,3008,4
2025-02-14T00:36:02.447Z,3008,4
2025-02-14T00:36:02.449Z,3008,2
2025-02-14T00:36:02.451Z,3008,4
2025-02-14T00:36:02.454Z,3008,4
2025-02-14T00:36:02.456Z,3008,4
2025-02-14T00:36:02.458Z,3008,5
2025-02-14T00:36:02.460Z,3008,4
2025-02-14T00:36:02.461Z,3008,4
2025-02-14T00:36:02.466Z,3008,3
2025-02-14T00:36:02.469Z,3008,4
2025-02-14T00:36:02.472Z,3008,3
2025-02-14T00:36:02.477Z,3008,4
2025-02-14T00:36:02.478Z,3008,3
2025-02-14T00:36:02.488Z,3008,4
2025-02-14T00:36:02.491Z,3008,4
2025-02-14T00:36:02.493Z,3008,3
2025-02-14T00:36:02.495Z,3008,4
2025-02-14T00:36:02.499Z,3008,4
2025-02-14T00:36:02.501Z,3008,4
2025-02-14T00:36:02.504Z,3008,4
2025-02-14T00:36:02.506Z,3008,4
2025-02-14T00:36:02.511Z,3008,8
2025-02-14T00:36:02.514Z,3008,4
2025-02-14T00:36:02.516Z,3008,3
2025-02-14T00:36:02.519Z,3008,4
2025-02-14T00:36:02.522Z,3008,3
2025-02-14T00:36:02.526Z,3008,4
2025-02-14T00:36:02.529Z,3008,4
2025-02-14T00:36:02.531Z,3008,4
2025-02-14T00:36:02.533Z,3008,4
2025-02-14T00:36:02.536Z,3008,4
2025-02-14T00:36:02.538Z,3008,4
2025-02-14T00:36:02.540Z,3008,4
2025-02-14T00:36:02.543Z,3008,4
2025-02-14T00:36:02.546Z,3008,4
2025-02-14T00:36:02.548Z,3008,4
2025-02-14T00:36:02.551Z,3008,4
2025-02-14T00:36:03.688Z,3008,4
2025-02-14T00:36:03.696Z,3008,5
2025-02-14T00:36:03.700Z,3008,4
2025-02-14T00:36:03.703Z,3008,4
2025-02-14T00:36:03.706Z,3008,2
2025-02-14T00:36:03.709Z,3008,8
